IO_RST_IBUF_inst	IOB_X0Y124	IOB18.INBUF_DCIEN	IBUF
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/DELAY_ERROR_TXOUTCLK.RXNOTINTABLE_REG_reg	SLICE_X202Y22	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/DUPLEX_MODE_RSLVD_REG_reg	SLICE_X200Y21	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[0]	SLICE_X210Y16	SLICEL.A5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[10]	SLICE_X209Y16	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[11]	SLICE_X209Y16	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[12]	SLICE_X209Y16	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[13]	SLICE_X209Y16	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[1]	SLICE_X210Y16	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[2]	SLICE_X210Y16	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[3]	SLICE_X210Y16	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[4]	SLICE_X210Y16	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[5]	SLICE_X210Y16	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[6]	SLICE_X210Y16	SLICEL.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[7]	SLICE_X209Y16	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[8]	SLICE_X209Y16	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.RX_RST_SM_TXOUTCLK.RX_RST_SM_reg[9]	SLICE_X209Y16	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[0]	SLICE_X209Y17	SLICEL.A5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[10]	SLICE_X210Y17	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[11]	SLICE_X210Y17	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[12]	SLICE_X210Y17	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[13]	SLICE_X210Y17	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[1]	SLICE_X210Y17	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[2]	SLICE_X210Y17	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[3]	SLICE_X210Y17	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[4]	SLICE_X209Y17	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[5]	SLICE_X209Y17	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[6]	SLICE_X209Y17	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[7]	SLICE_X209Y17	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[8]	SLICE_X209Y17	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/FSM_onehot_USE_ROCKET_IO.TX_RST_SM_reg[9]	SLICE_X209Y17	SLICEL.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/ABILITY_MATCH_2_reg	SLICE_X200Y22	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/ABILITY_MATCH_reg	SLICE_X200Y21	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/ACKNOWLEDGE_MATCH_2_reg	SLICE_X200Y21	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/ACKNOWLEDGE_MATCH_3_reg	SLICE_X200Y21	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/AN_SYNC_STATUS_i_1	SLICE_X203Y22	SLICEL.A6LUT	LUT5
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/AN_SYNC_STATUS_reg	SLICE_X203Y22	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/BASEX_REMOTE_FAULT_reg[1]	SLICE_X196Y21	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/CONFIG_REG_MATCH_COMB2_inferred__0/i__carry	SLICE_X198Y22	SLICEM.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/CONFIG_REG_MATCH_COMB2_inferred__0/i__carry__0	SLICE_X198Y23	SLICEM.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/CONFIG_REG_MATCH_reg	SLICE_X201Y21	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/CONSISTENCY_MATCH_COMB1_carry	SLICE_X197Y21	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/CONSISTENCY_MATCH_COMB1_carry__0	SLICE_X197Y22	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/CONSISTENCY_MATCH_reg	SLICE_X198Y20	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/GENERATE_REMOTE_FAULT_reg	SLICE_X201Y20	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_INSERTED_REG1_reg	SLICE_X201Y23	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_INSERTED_REG2_reg	SLICE_X201Y23	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_INSERTED_REG3_reg	SLICE_X201Y23	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_INSERTED_REG4_reg	SLICE_X201Y23	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_INSERTED_reg	SLICE_X201Y22	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_MATCH_2_reg	SLICE_X201Y23	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_MATCH_reg	SLICE_X201Y23	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_REMOVED_REG1_reg	SLICE_X201Y23	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_REMOVED_REG2_reg	SLICE_X201Y23	SLICEL.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/IDLE_REMOVED_reg	SLICE_X201Y22	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_DONE_reg	SLICE_X203Y19	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_SATURATED_COMB0_carry	SLICE_X205Y21	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_SATURATED_reg	SLICE_X205Y21	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[0]	SLICE_X204Y22	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[1]	SLICE_X204Y22	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[2]	SLICE_X204Y22	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[3]	SLICE_X204Y22	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[4]	SLICE_X204Y22	SLICEM.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[5]	SLICE_X204Y21	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[6]	SLICE_X204Y21	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[7]	SLICE_X204Y21	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[8]	SLICE_X204Y21	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/LINK_TIMER_reg[9]	SLICE_X204Y21	SLICEM.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER[0]_i_1	SLICE_X207Y24	SLICEL.A6LUT	LUT3
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[0]	SLICE_X207Y24	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[10]	SLICE_X204Y25	SLICEM.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[11]	SLICE_X204Y25	SLICEM.BFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[12]	SLICE_X204Y25	SLICEM.A5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[1]	SLICE_X206Y23	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[2]	SLICE_X206Y23	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[3]	SLICE_X206Y23	SLICEL.A5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[4]	SLICE_X206Y23	SLICEL.B5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[5]	SLICE_X206Y24	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[6]	SLICE_X204Y25	SLICEM.B5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[7]	SLICE_X206Y24	SLICEL.A5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[8]	SLICE_X206Y24	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_TIMER_reg[9]	SLICE_X206Y24	SLICEL.B5FF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_BUFERR_reg	SLICE_X204Y23	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MASK_RUDI_CLKCOR_reg	SLICE_X200Y22	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MR_AN_ENABLE_CHANGE_reg	SLICE_X202Y21	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MR_AN_ENABLE_REG1_reg	SLICE_X202Y21	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MR_AN_ENABLE_REG2_reg	SLICE_X202Y21	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MR_LP_ADV_ABILITY_INT_reg[13]	SLICE_X201Y21	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MR_LP_ADV_ABILITY_INT_reg[16]	SLICE_X198Y20	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MR_REMOTE_FAULT_reg	SLICE_X198Y20	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/MR_RESTART_AN_INT_reg	SLICE_X202Y20	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/PREVIOUS_STATE_reg[0]	SLICE_X202Y19	SLICEM.AFF	FDRE
